id,date,day_of_week,time,timezone,direction,motorcycle,car,bus,truck
7350,2023-11-18,Saturday,08:15,1,JalanPerak,,,,
7351,2023-11-18,Saturday,08:15,1,JalanPRamlee,,,,
7352,2023-11-18,Saturday,08:15,1,JalanPenang,,,,
7353,2023-11-18,Saturday,08:30,1,Stadium,,,,
7354,2023-11-18,Saturday,08:30,1,JalanPerak,,,,
7355,2023-11-18,Saturday,08:30,1,JalanPRamlee,,,,
7356,2023-11-18,Saturday,08:30,1,JalanPenang,,,,
7357,2023-11-18,Saturday,08:45,1,Stadium,,,,
7358,2023-11-18,Saturday,08:45,1,JalanPerak,,,,
7359,2023-11-18,Saturday,08:45,1,JalanPRamlee,,,,
7360,2023-11-18,Saturday,08:45,1,JalanPenang,,,,
7361,2023-11-18,Saturday,12:00,2,Stadium,,,,
7362,2023-11-18,Saturday,12:00,2,JalanPerak,,,,
7363,2023-11-18,Saturday,12:00,2,JalanPRamlee,,,,
7364,2023-11-18,Saturday,12:00,2,JalanPenang,,,,
7365,2023-11-18,Saturday,12:15,2,Stadium,,,,
7366,2023-11-18,Saturday,12:15,2,JalanPerak,,,,
7367,2023-11-18,Saturday,12:15,2,JalanPRamlee,,,,
7368,2023-11-18,Saturday,12:15,2,JalanPenang,,,,
7369,2023-11-18,Saturday,12:30,2,Stadium,,,,
7370,2023-11-18,Saturday,12:30,2,JalanPerak,,,,
7371,2023-11-18,Saturday,12:30,2,JalanPRamlee,,,,
7372,2023-11-18,Saturday,12:30,2,JalanPenang,,,,
7373,2023-11-18,Saturday,12:45,2,Stadium,,,,
7374,2023-11-18,Saturday,12:45,2,JalanPerak,,,,
7375,2023-11-18,Saturday,12:45,2,JalanPRamlee,,,,
7376,2023-11-18,Saturday,12:45,2,JalanPenang,,,,
7377,2023-11-18,Saturday,13:00,2,Stadium,,,,
7378,2023-11-18,Saturday,13:00,2,JalanPerak,,,,
7379,2023-11-18,Saturday,13:00,2,JalanPRamlee,,,,
7380,2023-11-18,Saturday,13:00,2,JalanPenang,,,,
7381,2023-11-18,Saturday,13:15,2,Stadium,,,,
7382,2023-11-18,Saturday,13:15,2,JalanPerak,,,,
7383,2023-11-18,Saturday,13:15,2,JalanPRamlee,,,,
7384,2023-11-18,Saturday,13:15,2,JalanPenang,,,,
7385,2023-11-18,Saturday,13:30,2,Stadium,,,,
7386,2023-11-18,Saturday,13:30,2,JalanPerak,,,,
7387,2023-11-18,Saturday,13:30,2,JalanPRamlee,,,,
7388,2023-11-18,Saturday,13:30,2,JalanPenang,,,,
7389,2023-11-18,Saturday,13:45,2,Stadium,,,,
7390,2023-11-18,Saturday,13:45,2,JalanPerak,,,,
7391,2023-11-18,Saturday,13:45,2,JalanPRamlee,,,,
7392,2023-11-18,Saturday,13:45,2,JalanPenang,,,,
7393,2023-11-18,Saturday,17:00,3,Stadium,,,,
7394,2023-11-18,Saturday,17:00,3,JalanPerak,,,,
7395,2023-11-18,Saturday,17:00,3,JalanPRamlee,,,,
7396,2023-11-18,Saturday,17:00,3,JalanPenang,,,,
7397,2023-11-18,Saturday,17:15,3,Stadium,,,,
7398,2023-11-18,Saturday,17:15,3,JalanPerak,,,,
7399,2023-11-18,Saturday,17:15,3,JalanPRamlee,,,,
7400,2023-11-18,Saturday,17:15,3,JalanPenang,,,,
7401,2023-11-18,Saturday,17:30,3,Stadium,,,,
7402,2023-11-18,Saturday,17:30,3,JalanPerak,,,,
7403,2023-11-18,Saturday,17:30,3,JalanPRamlee,,,,
7404,2023-11-18,Saturday,17:30,3,JalanPenang,,,,
7405,2023-11-18,Saturday,17:45,3,Stadium,,,,
7406,2023-11-18,Saturday,17:45,3,JalanPerak,,,,
7407,2023-11-18,Saturday,17:45,3,JalanPRamlee,,,,
7408,2023-11-18,Saturday,17:45,3,JalanPenang,,,,
7409,2023-11-18,Saturday,18:00,3,Stadium,,,,
7410,2023-11-18,Saturday,18:00,3,JalanPerak,,,,
7411,2023-11-18,Saturday,18:00,3,JalanPRamlee,,,,
7412,2023-11-18,Saturday,18:00,3,JalanPenang,,,,
7413,2023-11-18,Saturday,18:15,3,Stadium,,,,
7414,2023-11-18,Saturday,18:15,3,JalanPerak,,,,
7415,2023-11-18,Saturday,18:15,3,JalanPRamlee,,,,
7416,2023-11-18,Saturday,18:15,3,JalanPenang,,,,
7417,2023-11-18,Saturday,18:30,3,Stadium,,,,
7418,2023-11-18,Saturday,18:30,3,JalanPerak,,,,
7419,2023-11-18,Saturday,18:30,3,JalanPRamlee,,,,
7420,2023-11-18,Saturday,18:30,3,JalanPenang,,,,
7421,2023-11-19,Sunday,07:00,1,Stadium,,,,
7422,2023-11-19,Sunday,07:00,1,JalanPerak,,,,
7423,2023-11-19,Sunday,07:00,1,JalanPRamlee,,,,
7424,2023-11-19,Sunday,07:00,1,JalanPenang,,,,
7425,2023-11-19,Sunday,07:15,1,Stadium,,,,
7426,2023-11-19,Sunday,07:15,1,JalanPerak,,,,
7427,2023-11-19,Sunday,07:15,1,JalanPRamlee,,,,
7428,2023-11-19,Sunday,07:15,1,JalanPenang,,,,
7429,2023-11-19,Sunday,07:30,1,Stadium,,,,
7430,2023-11-19,Sunday,07:30,1,JalanPerak,,,,
7431,2023-11-19,Sunday,07:30,1,JalanPRamlee,,,,
7432,2023-11-19,Sunday,07:30,1,JalanPenang,,,,
7433,2023-11-19,Sunday,07:45,1,Stadium,,,,
7434,2023-11-19,Sunday,07:45,1,JalanPerak,,,,
7435,2023-11-19,Sunday,07:45,1,JalanPRamlee,,,,
7436,2023-11-19,Sunday,07:45,1,JalanPenang,,,,
7437,2023-11-19,Sunday,08:00,1,Stadium,,,,
7438,2023-11-19,Sunday,08:00,1,JalanPerak,,,,
7439,2023-11-19,Sunday,08:00,1,JalanPRamlee,,,,
7440,2023-11-19,Sunday,08:00,1,JalanPenang,,,,
7441,2023-11-19,Sunday,08:15,1,Stadium,,,,
7442,2023-11-19,Sunday,08:15,1,JalanPerak,,,,
7443,2023-11-19,Sunday,08:15,1,JalanPRamlee,,,,
7444,2023-11-19,Sunday,08:15,1,JalanPenang,,,,
7445,2023-11-19,Sunday,08:30,1,Stadium,,,,
7446,2023-11-19,Sunday,08:30,1,JalanPerak,,,,
7447,2023-11-19,Sunday,08:30,1,JalanPRamlee,,,,
7448,2023-11-19,Sunday,08:30,1,JalanPenang,,,,
7449,2023-11-19,Sunday,08:45,1,Stadium,,,,
7450,2023-11-19,Sunday,08:45,1,JalanPerak,,,,
7451,2023-11-19,Sunday,08:45,1,JalanPRamlee,,,,
7452,2023-11-19,Sunday,08:45,1,JalanPenang,,,,
7453,2023-11-19,Sunday,12:00,2,Stadium,,,,
7454,2023-11-19,Sunday,12:00,2,JalanPerak,,,,
7455,2023-11-19,Sunday,12:00,2,JalanPRamlee,,,,
7456,2023-11-19,Sunday,12:00,2,JalanPenang,,,,
7457,2023-11-19,Sunday,12:15,2,Stadium,,,,
7458,2023-11-19,Sunday,12:15,2,JalanPerak,,,,
7459,2023-11-19,Sunday,12:15,2,JalanPRamlee,,,,
7460,2023-11-19,Sunday,12:15,2,JalanPenang,,,,
7461,2023-11-19,Sunday,12:30,2,Stadium,,,,
7462,2023-11-19,Sunday,12:30,2,JalanPerak,,,,
7463,2023-11-19,Sunday,12:30,2,JalanPRamlee,,,,
7464,2023-11-19,Sunday,12:30,2,JalanPenang,,,,
7465,2023-11-19,Sunday,12:45,2,Stadium,,,,
7466,2023-11-19,Sunday,12:45,2,JalanPerak,,,,
7467,2023-11-19,Sunday,12:45,2,JalanPRamlee,,,,
7468,2023-11-19,Sunday,12:45,2,JalanPenang,,,,
7469,2023-11-19,Sunday,13:00,2,Stadium,,,,
7470,2023-11-19,Sunday,13:00,2,JalanPerak,,,,
7471,2023-11-19,Sunday,13:00,2,JalanPRamlee,,,,
7472,2023-11-19,Sunday,13:00,2,JalanPenang,,,,
7473,2023-11-19,Sunday,13:15,2,Stadium,,,,
7474,2023-11-19,Sunday,13:15,2,JalanPerak,,,,
7475,2023-11-19,Sunday,13:15,2,JalanPRamlee,,,,
7476,2023-11-19,Sunday,13:15,2,JalanPenang,,,,
7477,2023-11-19,Sunday,13:30,2,Stadium,,,,
7478,2023-11-19,Sunday,13:30,2,JalanPerak,,,,
7479,2023-11-19,Sunday,13:30,2,JalanPRamlee,,,,
7480,2023-11-19,Sunday,13:30,2,JalanPenang,,,,
7481,2023-11-19,Sunday,13:45,2,Stadium,,,,
7482,2023-11-19,Sunday,13:45,2,JalanPerak,,,,
7483,2023-11-19,Sunday,13:45,2,JalanPRamlee,,,,
7484,2023-11-19,Sunday,13:45,2,JalanPenang,,,,
7485,2023-11-19,Sunday,17:00,3,Stadium,,,,
7486,2023-11-19,Sunday,17:00,3,JalanPerak,,,,
7487,2023-11-19,Sunday,17:00,3,JalanPRamlee,,,,
7488,2023-11-19,Sunday,17:00,3,JalanPenang,,,,
7489,2023-11-19,Sunday,17:15,3,Stadium,,,,
7490,2023-11-19,Sunday,17:15,3,JalanPerak,,,,
7491,2023-11-19,Sunday,17:15,3,JalanPRamlee,,,,
7492,2023-11-19,Sunday,17:15,3,JalanPenang,,,,
7493,2023-11-19,Sunday,17:30,3,Stadium,,,,
7494,2023-11-19,Sunday,17:30,3,JalanPerak,,,,
7495,2023-11-19,Sunday,17:30,3,JalanPRamlee,,,,
7496,2023-11-19,Sunday,17:30,3,JalanPenang,,,,
7497,2023-11-19,Sunday,17:45,3,Stadium,,,,
7498,2023-11-19,Sunday,17:45,3,JalanPerak,,,,
7499,2023-11-19,Sunday,17:45,3,JalanPRamlee,,,,
7500,2023-11-19,Sunday,17:45,3,JalanPenang,,,,
7501,2023-11-19,Sunday,18:00,3,Stadium,,,,
7502,2023-11-19,Sunday,18:00,3,JalanPerak,,,,
7503,2023-11-19,Sunday,18:00,3,JalanPRamlee,,,,
7504,2023-11-19,Sunday,18:00,3,JalanPenang,,,,
7505,2023-11-19,Sunday,18:15,3,Stadium,,,,
7506,2023-11-19,Sunday,18:15,3,JalanPerak,,,,
7507,2023-11-19,Sunday,18:15,3,JalanPRamlee,,,,
7508,2023-11-19,Sunday,18:15,3,JalanPenang,,,,
7509,2023-11-19,Sunday,18:30,3,Stadium,,,,
7510,2023-11-19,Sunday,18:30,3,JalanPerak,,,,
7511,2023-11-19,Sunday,18:30,3,JalanPRamlee,,,,
7512,2023-11-19,Sunday,18:30,3,JalanPenang,,,,
7513,2023-11-20,Monday,07:00,1,Stadium,109.0,149.0,1.0,0.0
7514,2023-11-20,Monday,07:00,1,JalanPerak,140.0,176.0,0.0,2.0
7515,2023-11-20,Monday,07:00,1,JalanPRamlee,117.0,202.0,1.0,0.0
7516,2023-11-20,Monday,07:00,1,JalanPenang,151.0,211.0,1.0,1.0
7517,2023-11-20,Monday,07:15,1,Stadium,89.0,181.0,1.0,2.0
7518,2023-11-20,Monday,07:15,1,JalanPerak,112.0,196.0,1.0,2.0
7519,2023-11-20,Monday,07:15,1,JalanPRamlee,95.0,156.0,0.0,0.0
7520,2023-11-20,Monday,07:15,1,JalanPenang,91.0,214.0,3.0,4.0
7521,2023-11-20,Monday,07:30,1,Stadium,85.0,111.0,4.0,2.0
7522,2023-11-20,Monday,07:30,1,JalanPerak,110.0,181.0,1.0,0.0
7523,2023-11-20,Monday,07:30,1,JalanPRamlee,99.0,164.0,0.0,1.0
7524,2023-11-20,Monday,07:30,1,JalanPenang,72.0,190.0,1.0,3.0
7525,2023-11-20,Monday,07:45,1,Stadium,,,,
7526,2023-11-20,Monday,07:45,1,JalanPerak,119.0,198.0,4.0,1.0
7527,2023-11-20,Monday,07:45,1,JalanPRamlee,,,,
7528,2023-11-20,Monday,07:45,1,JalanPenang,,,,
7529,2023-11-20,Monday,08:00,1,Stadium,75.0,113.0,1.0,0.0
7530,2023-11-20,Monday,08:00,1,JalanPerak,118.0,190.0,3.0,1.0
7531,2023-11-20,Monday,08:00,1,JalanPRamlee,69.0,96.0,2.0,2.0
7532,2023-11-20,Monday,08:00,1,JalanPenang,93.0,213.0,5.0,1.0
7533,2023-11-20,Monday,08:15,1,Stadium,66.0,109.0,2.0,0.0
7534,2023-11-20,Monday,08:15,1,JalanPerak,90.0,70.0,2.0,0.0
7535,2023-11-20,Monday,08:15,1,JalanPRamlee,71.0,75.0,2.0,0.0
7536,2023-11-20,Monday,08:15,1,JalanPenang,99.0,158.0,12.0,0.0
7537,2023-11-20,Monday,08:30,1,Stadium,53.0,119.0,1.0,1.0
7538,2023-11-20,Monday,08:30,1,JalanPerak,121.0,185.0,2.0,0.0
7539,2023-11-20,Monday,08:30,1,JalanPRamlee,62.0,105.0,2.0,1.0
7540,2023-11-20,Monday,08:30,1,JalanPenang,92.0,163.0,11.0,0.0
7541,2023-11-20,Monday,08:45,1,Stadium,,,,
7542,2023-11-20,Monday,08:45,1,JalanPerak,135.0,174.0,6.0,2.0
7543,2023-11-20,Monday,08:45,1,JalanPRamlee,53.0,107.0,6.0,2.0
7544,2023-11-20,Monday,08:45,1,JalanPenang,,,,
7545,2023-11-20,Monday,12:00,2,Stadium,110.0,169.0,8.0,2.0
7546,2023-11-20,Monday,12:00,2,JalanPerak,54.0,48.0,3.0,0.0
7547,2023-11-20,Monday,12:00,2,JalanPRamlee,71.0,123.0,9.0,1.0
7548,2023-11-20,Monday,12:00,2,JalanPenang,96.0,109.0,11.0,1.0
7549,2023-11-20,Monday,12:15,2,Stadium,103.0,169.0,6.0,1.0
7550,2023-11-20,Monday,12:15,2,JalanPerak,79.0,104.0,3.0,1.0
7551,2023-11-20,Monday,12:15,2,JalanPRamlee,83.0,109.0,1.0,1.0
7552,2023-11-20,Monday,12:15,2,JalanPenang,124.0,138.0,4.0,1.0
7553,2023-11-20,Monday,12:30,2,Stadium,116.0,147.0,7.0,0.0
7554,2023-11-20,Monday,12:30,2,JalanPerak,61.0,103.0,11.0,0.0
7555,2023-11-20,Monday,12:30,2,JalanPRamlee,77.0,160.0,3.0,0.0
7556,2023-11-20,Monday,12:30,2,JalanPenang,103.0,97.0,18.0,1.0
7557,2023-11-20,Monday,12:45,2,Stadium,,,,
7558,2023-11-20,Monday,12:45,2,JalanPerak,83.0,126.0,6.0,4.0
7559,2023-11-20,Monday,12:45,2,JalanPRamlee,,,,
7560,2023-11-20,Monday,12:45,2,JalanPenang,,,,
7561,2023-11-20,Monday,13:00,2,Stadium,65.0,169.0,1.0,2.0
7562,2023-11-20,Monday,13:00,2,JalanPerak,,,,
7563,2023-11-20,Monday,13:00,2,JalanPRamlee,53.0,86.0,4.0,0.0
7564,2023-11-20,Monday,13:00,2,JalanPenang,,,,
7565,2023-11-20,Monday,13:15,2,Stadium,112.0,171.0,4.0,3.0
7566,2023-11-20,Monday,13:15,2,JalanPerak,,,,
7567,2023-11-20,Monday,13:15,2,JalanPRamlee,57.0,133.0,2.0,0.0
7568,2023-11-20,Monday,13:15,2,JalanPenang,,,,
7569,2023-11-20,Monday,13:30,2,Stadium,65.0,96.0,1.0,1.0
7570,2023-11-20,Monday,13:30,2,JalanPerak,,,,
7571,2023-11-20,Monday,13:30,2,JalanPRamlee,60.0,108.0,4.0,0.0
7572,2023-11-20,Monday,13:30,2,JalanPenang,,,,
7573,2023-11-20,Monday,13:45,2,Stadium,,,,
7574,2023-11-20,Monday,13:45,2,JalanPerak,,,,
7575,2023-11-20,Monday,13:45,2,JalanPRamlee,64.0,118.0,2.0,1.0
7576,2023-11-20,Monday,13:45,2,JalanPenang,,,,
7577,2023-11-20,Monday,17:00,3,Stadium,141.0,227.0,2.0,0.0
7578,2023-11-20,Monday,17:00,3,JalanPerak,79.0,127.0,3.0,2.0
7579,2023-11-20,Monday,17:00,3,JalanPRamlee,94.0,123.0,10.0,0.0
7580,2023-11-20,Monday,17:00,3,JalanPenang,139.0,186.0,6.0,2.0
7581,2023-11-20,Monday,17:15,3,Stadium,163.0,242.0,3.0,0.0
7582,2023-11-20,Monday,17:15,3,JalanPerak,88.0,157.0,8.0,3.0
7583,2023-11-20,Monday,17:15,3,JalanPRamlee,57.0,151.0,2.0,2.0
7584,2023-11-20,Monday,17:15,3,JalanPenang,121.0,161.0,9.0,1.0
7585,2023-11-20,Monday,17:30,3,Stadium,192.0,279.0,10.0,11.0
7586,2023-11-20,Monday,17:30,3,JalanPerak,82.0,134.0,2.0,1.0
7587,2023-11-20,Monday,17:30,3,JalanPRamlee,86.0,181.0,9.0,1.0
7588,2023-11-20,Monday,17:30,3,JalanPenang,126.0,163.0,4.0,1.0
7589,2023-11-20,Monday,17:45,3,Stadium,,,,
7590,2023-11-20,Monday,17:45,3,JalanPerak,,,,
7591,2023-11-20,Monday,17:45,3,JalanPRamlee,122.0,182.0,1.0,0.0
7592,2023-11-20,Monday,17:45,3,JalanPenang,,,,
7593,2023-11-20,Monday,18:00,3,Stadium,136.0,278.0,4.0,2.0
7594,2023-11-20,Monday,18:00,3,JalanPerak,48.0,98.0,3.0,0.0
7595,2023-11-20,Monday,18:00,3,JalanPRamlee,87.0,139.0,0.0,1.0
7596,2023-11-20,Monday,18:00,3,JalanPenang,101.0,150.0,3.0,1.0
7597,2023-11-20,Monday,18:15,3,Stadium,143.0,223.0,1.0,1.0
7598,2023-11-20,Monday,18:15,3,JalanPerak,72.0,98.0,1.0,1.0
7599,2023-11-20,Monday,18:15,3,JalanPRamlee,87.0,182.0,1.0,2.0
7600,2023-11-20,Monday,18:15,3,JalanPenang,116.0,174.0,2.0,2.0
7601,2023-11-20,Monday,18:30,3,Stadium,118.0,122.0,0.0,1.0
7602,2023-11-20,Monday,18:30,3,JalanPerak,71.0,120.0,1.0,1.0
7603,2023-11-20,Monday,18:30,3,JalanPRamlee,72.0,117.0,2.0,0.0
7604,2023-11-20,Monday,18:30,3,JalanPenang,119.0,127.0,5.0,1.0
7605,2023-11-21,Tuesday,07:00,1,Stadium,93.0,140.0,0.0,1.0
7606,2023-11-21,Tuesday,07:00,1,JalanPerak,137.0,203.0,1.0,3.0
7607,2023-11-21,Tuesday,07:00,1,JalanPRamlee,115.0,217.0,0.0,0.0
7608,2023-11-21,Tuesday,07:00,1,JalanPenang,101.0,247.0,4.0,0.0
7609,2023-11-21,Tuesday,07:15,1,Stadium,97.0,156.0,4.0,0.0
7610,2023-11-21,Tuesday,07:15,1,JalanPerak,115.0,188.0,2.0,0.0
7611,2023-11-21,Tuesday,07:15,1,JalanPRamlee,113.0,210.0,0.0,0.0
7612,2023-11-21,Tuesday,07:15,1,JalanPenang,74.0,243.0,0.0,4.0
7613,2023-11-21,Tuesday,07:30,1,Stadium,86.0,77.0,3.0,0.0
7614,2023-11-21,Tuesday,07:30,1,JalanPerak,96.0,182.0,1.0,1.0
7615,2023-11-21,Tuesday,07:30,1,JalanPRamlee,93.0,173.0,0.0,0.0
7616,2023-11-21,Tuesday,07:30,1,JalanPenang,101.0,271.0,4.0,0.0
7617,2023-11-21,Tuesday,07:45,1,Stadium,,,,
7618,2023-11-21,Tuesday,07:45,1,JalanPerak,140.0,203.0,3.0,0.0
7619,2023-11-21,Tuesday,07:45,1,JalanPRamlee,86.0,197.0,0.0,1.0
7620,2023-11-21,Tuesday,07:45,1,JalanPenang,,,,
7621,2023-11-21,Tuesday,08:00,1,Stadium,83.0,120.0,0.0,0.0
7622,2023-11-21,Tuesday,08:00,1,JalanPerak,106.0,177.0,0.0,1.0
7623,2023-11-21,Tuesday,08:00,1,JalanPRamlee,105.0,165.0,2.0,3.0
7624,2023-11-21,Tuesday,08:00,1,JalanPenang,90.0,179.0,12.0,2.0
7625,2023-11-21,Tuesday,08:15,1,Stadium,51.0,120.0,1.0,0.0
7626,2023-11-21,Tuesday,08:15,1,JalanPerak,153.0,225.0,1.0,4.0
7627,2023-11-21,Tuesday,08:15,1,JalanPRamlee,97.0,168.0,1.0,0.0
7628,2023-11-21,Tuesday,08:15,1,JalanPenang,76.0,127.0,7.0,0.0
7629,2023-11-21,Tuesday,08:30,1,Stadium,68.0,89.0,1.0,2.0
7630,2023-11-21,Tuesday,08:30,1,JalanPerak,106.0,168.0,1.0,0.0
7631,2023-11-21,Tuesday,08:30,1,JalanPRamlee,107.0,180.0,4.0,1.0
7632,2023-11-21,Tuesday,08:30,1,JalanPenang,104.0,254.0,13.0,1.0
7633,2023-11-21,Tuesday,08:45,1,Stadium,,,,
7634,2023-11-21,Tuesday,08:45,1,JalanPerak,129.0,191.0,4.0,1.0
7635,2023-11-21,Tuesday,08:45,1,JalanPRamlee,,,,
7636,2023-11-21,Tuesday,08:45,1,JalanPenang,,,,
7637,2023-11-21,Tuesday,12:00,2,Stadium,92.0,99.0,13.0,3.0
7638,2023-11-21,Tuesday,12:00,2,JalanPerak,87.0,77.0,11.0,0.0
7639,2023-11-21,Tuesday,12:00,2,JalanPRamlee,73.0,71.0,9.0,1.0
7640,2023-11-21,Tuesday,12:00,2,JalanPenang,95.0,57.0,14.0,1.0
7641,2023-11-21,Tuesday,12:15,2,Stadium,100.0,124.0,10.0,2.0
7642,2023-11-21,Tuesday,12:15,2,JalanPerak,119.0,90.0,5.0,0.0
7643,2023-11-21,Tuesday,12:15,2,JalanPRamlee,65.0,68.0,3.0,0.0
7644,2023-11-21,Tuesday,12:15,2,JalanPenang,125.0,81.0,13.0,1.0
7645,2023-11-21,Tuesday,12:30,2,Stadium,80.0,102.0,11.0,0.0
7646,2023-11-21,Tuesday,12:30,2,JalanPerak,105.0,105.0,4.0,1.0
7647,2023-11-21,Tuesday,12:30,2,JalanPRamlee,123.0,143.0,8.0,3.0
7648,2023-11-21,Tuesday,12:30,2,JalanPenang,95.0,50.0,14.0,4.0
7649,2023-11-21,Tuesday,12:45,2,Stadium,,,,
7650,2023-11-21,Tuesday,12:45,2,JalanPerak,,,,
7651,2023-11-21,Tuesday,12:45,2,JalanPRamlee,88.0,63.0,5.0,3.0
7652,2023-11-21,Tuesday,12:45,2,JalanPenang,,,,
7653,2023-11-21,Tuesday,13:00,2,Stadium,131.0,114.0,9.0,3.0
7654,2023-11-21,Tuesday,13:00,2,JalanPerak,30.0,40.0,3.0,1.0
7655,2023-11-21,Tuesday,13:00,2,JalanPRamlee,59.0,40.0,4.0,2.0
7656,2023-11-21,Tuesday,13:00,2,JalanPenang,81.0,55.0,14.0,1.0
7657,2023-11-21,Tuesday,13:15,2,Stadium,78.0,65.0,5.0,2.0
7658,2023-11-21,Tuesday,13:15,2,JalanPerak,79.0,81.0,2.0,1.0
7659,2023-11-21,Tuesday,13:15,2,JalanPRamlee,70.0,65.0,2.0,1.0
7660,2023-11-21,Tuesday,13:15,2,JalanPenang,125.0,85.0,20.0,2.0
7661,2023-11-21,Tuesday,13:30,2,Stadium,111.0,82.0,9.0,1.0
7662,2023-11-21,Tuesday,13:30,2,JalanPerak,87.0,93.0,4.0,2.0
7663,2023-11-21,Tuesday,13:30,2,JalanPRamlee,53.0,44.0,5.0,3.0
7664,2023-11-21,Tuesday,13:30,2,JalanPenang,109.0,78.0,17.0,3.0
7665,2023-11-21,Tuesday,13:45,2,Stadium,,,,
7666,2023-11-21,Tuesday,13:45,2,JalanPerak,,,,
7667,2023-11-21,Tuesday,13:45,2,JalanPRamlee,46.0,39.0,4.0,1.0
7668,2023-11-21,Tuesday,13:45,2,JalanPenang,,,,
7669,2023-11-21,Tuesday,17:00,3,Stadium,11.0,12.0,2.0,0.0
7670,2023-11-21,Tuesday,17:00,3,JalanPerak,11.0,34.0,1.0,0.0
7671,2023-11-21,Tuesday,17:00,3,JalanPRamlee,24.0,17.0,0.0,0.0
7672,2023-11-21,Tuesday,17:00,3,JalanPenang,30.0,27.0,1.0,0.0
7673,2023-11-21,Tuesday,17:15,3,Stadium,9.0,13.0,0.0,0.0
7674,2023-11-21,Tuesday,17:15,3,JalanPerak,,,,
7675,2023-11-21,Tuesday,17:15,3,JalanPRamlee,20.0,37.0,2.0,1.0
7676,2023-11-21,Tuesday,17:15,3,JalanPenang,37.0,19.0,1.0,1.0
7677,2023-11-21,Tuesday,17:30,3,Stadium,6.0,3.0,0.0,0.0
7678,2023-11-21,Tuesday,17:30,3,JalanPerak,,,,
7679,2023-11-21,Tuesday,17:30,3,JalanPRamlee,,,,
7680,2023-11-21,Tuesday,17:30,3,JalanPenang,,,,
7681,2023-11-21,Tuesday,17:45,3,Stadium,,,,
7682,2023-11-21,Tuesday,17:45,3,JalanPerak,,,,
7683,2023-11-21,Tuesday,17:45,3,JalanPRamlee,,,,
7684,2023-11-21,Tuesday,17:45,3,JalanPenang,,,,
7685,2023-11-21,Tuesday,18:00,3,Stadium,19.0,14.0,1.0,0.0
7686,2023-11-21,Tuesday,18:00,3,JalanPerak,40.0,49.0,0.0,0.0
7687,2023-11-21,Tuesday,18:00,3,JalanPRamlee,34.0,38.0,0.0,0.0
7688,2023-11-21,Tuesday,18:00,3,JalanPenang,65.0,39.0,4.0,0.0
7689,2023-11-21,Tuesday,18:15,3,Stadium,30.0,17.0,4.0,1.0
7690,2023-11-21,Tuesday,18:15,3,JalanPerak,44.0,51.0,1.0,1.0
7691,2023-11-21,Tuesday,18:15,3,JalanPRamlee,43.0,47.0,0.0,0.0
7692,2023-11-21,Tuesday,18:15,3,JalanPenang,79.0,28.0,1.0,0.0
7693,2023-11-21,Tuesday,18:30,3,Stadium,44.0,29.0,2.0,1.0
7694,2023-11-21,Tuesday,18:30,3,JalanPerak,76.0,98.0,2.0,0.0
7695,2023-11-21,Tuesday,18:30,3,JalanPRamlee,49.0,56.0,1.0,0.0
7696,2023-11-21,Tuesday,18:30,3,JalanPenang,160.0,77.0,3.0,0.0
7697,2023-11-22,Wednesday,07:00,1,Stadium,113.0,166.0,0.0,2.0
7698,2023-11-22,Wednesday,07:00,1,JalanPerak,107.0,157.0,0.0,1.0
7699,2023-11-22,Wednesday,07:00,1,JalanPRamlee,111.0,182.0,0.0,0.0
7700,2023-11-22,Wednesday,07:00,1,JalanPenang,112.0,148.0,8.0,0.0
7701,2023-11-22,Wednesday,07:15,1,Stadium,93.0,181.0,1.0,4.0
7702,2023-11-22,Wednesday,07:15,1,JalanPerak,105.0,197.0,1.0,3.0
7703,2023-11-22,Wednesday,07:15,1,JalanPRamlee,120.0,157.0,1.0,1.0
7704,2023-11-22,Wednesday,07:15,1,JalanPenang,96.0,173.0,3.0,3.0
7705,2023-11-22,Wednesday,07:30,1,Stadium,66.0,135.0,1.0,3.0
7706,2023-11-22,Wednesday,07:30,1,JalanPerak,126.0,207.0,1.0,0.0
7707,2023-11-22,Wednesday,07:30,1,JalanPRamlee,80.0,161.0,1.0,1.0
7708,2023-11-22,Wednesday,07:30,1,JalanPenang,87.0,195.0,3.0,5.0
7709,2023-11-22,Wednesday,07:45,1,Stadium,,,,
7710,2023-11-22,Wednesday,07:45,1,JalanPerak,119.0,205.0,5.0,1.0
7711,2023-11-22,Wednesday,07:45,1,JalanPRamlee,114.0,177.0,0.0,1.0
7712,2023-11-22,Wednesday,07:45,1,JalanPenang,,,,
7713,2023-11-22,Wednesday,08:00,1,Stadium,79.0,95.0,1.0,1.0
7714,2023-11-22,Wednesday,08:00,1,JalanPerak,88.0,98.0,0.0,1.0
7715,2023-11-22,Wednesday,08:00,1,JalanPRamlee,111.0,126.0,3.0,2.0
7716,2023-11-22,Wednesday,08:00,1,JalanPenang,89.0,172.0,8.0,1.0
7717,2023-11-22,Wednesday,08:15,1,Stadium,75.0,115.0,1.0,2.0
7718,2023-11-22,Wednesday,08:15,1,JalanPerak,52.0,78.0,1.0,0.0
7719,2023-11-22,Wednesday,08:15,1,JalanPRamlee,97.0,134.0,3.0,2.0
7720,2023-11-22,Wednesday,08:15,1,JalanPenang,70.0,184.0,9.0,0.0
7721,2023-11-22,Wednesday,08:30,1,Stadium,91.0,130.0,2.0,1.0
